id,product_name,barcode,unit,category,brand,inventory,stock,expiry,purchase_price,sale_price,price_per_unit,tax,unit_name,unit_conversion
,VICKS INHALER 1ML,,NOS,INHALERS,,12,10,180,0.62,0.9,0.62,0,,
,VICKS FLAVORED LOZENGES 40GM,,NOS,,,0,10,180,0,0,0,0,,
,VICKS BABY RUB 50GM,,NOS,MEDICAL OINTMENTS & CREAM,,116,10,180,0,0,0,5,,
,VICHY UV PROTECT ANTI SHINE CREAM 40ML,,NOS,,,0,10,180,0,0,0,0,,
,VICHY NORMADERM INTENSIVE PURIFYING GEL 50ML,,NOS,,,0,10,180,0,0,0,0,,
,VICHY NORMADERM INTENSIVE PURIFYING GEL 200ML,,NOS,,,0,10,180,0,0,0,5,,
,VICHY NORMADERM ANTI BLEMISH CARE HYDRATION 50ML,,NOS,,,0,10,180,0,0,0,0,,
,VICHY NORMADERM 3IN1 SCRUB CLEANSER MASK 125 ML,,NOS,,,0,10,180,0,0,0,0,,
,VICHY NEW IDEAL SOLEIL 3 IN 1 TINTED CARE 50ML,,NOS,,,0,10,180,0,0,0,0,,
,VICHY MINERAL 89 SOLUTION 50ML,,NOS,,,0,10,180,0,0,0,5,,
,VICHY MINERAL 89 PROBIOTIC FRACTIONS SERUM 30ML,,NOS,,,0,10,180,0,0,0,0,,
,VICHY LIFTACTIV SUPREME VITAMIN C SERUM 20ML,,NOS,,,0,10,180,0,0,0,5,,
,VICHY LIFTACTIV SPECIALIST B3 SERUM 30ML,,NOS,,,0,10,180,0,0,0,0,,
,VICHY LIFTACTIV COLLAGEN SPECIALIST CREAM 50ML,,NOS,,,0,10,180,0,0,0,0,,
,VICHY IDEAL WHITE DAY GEL CREAM 50ML,,NOS,,,0,10,180,0,0,0,0,,
,VICHY IDEAL WHITE CLEANSING FOAM GEL 100ML,,NOS,,,0,10,180,0,0,0,0,,
,VICHY DERCOS SENSITIVE SCALP SHAMPOO 200ML,,NOS,,,0,10,180,0,0,0,0,,
,VICHY DERCOS ENERGSING SHAMPOO WITH AMINEXIL 200ML,,NOS,,,0,10,180,0,0,0,5,,
,VICHY DERCOS DENSI-SOLUTIONS 100ML,,NOS,,,0,10,180,0,0,0,0,,
,VICHY DERCOS A/D SHAMPOO NORMAL TO OILY HAIR 200ML,,NOS,,,0,10,180,0,0,0,5,,
,VICHY DERCOS A/D SHAMPOO DRY HAIR 200ML,,NOS,COSMETICS,,3,10,180,0,0,0,5,,
,VICHY DERCOS A/D SENSITIVE SCALP SHAMPOO 200ML,,NOS,,,0,10,180,0,0,0,5,,
,VICHY DEODORANT 24 HR STICK SENSITIVE SKIN 40ML,,NOS,,,0,10,180,0,0,0,0,,
,VICHY CAPITAL SPF50 BB TINTED DRYTOUCH FLUID 50ML,,NOS,,,0,10,180,0,0,0,5,,
,VICHY CAPITAL SOLEIL SPF50 VELVETY CREAM 50ML,,NOS,,,0,10,180,0,0,0,5,,
,VICHY CAPITAL SOLEIL SPF50 DRYTOUCH FLUID 50ML,,NOS,COSMETICS,,3,10,180,0,0,0,5,,
,VICHY CAPITAL SOLEIL SPF50 CREAM 50ML,,NOS,,,0,10,180,0,0,0,0,,
,VICHY CAPITAL SOLEIL AFTER SUN 300ML,,NOS,,,0,10,180,0,0,0,0,,
,VICHY 96 HR HOMME CLINICL CNTRL DETRANSPIRANT 50ML,,NOS,,,0,10,180,0,0,0,5,,
,VICHY 96 HR CLINICAL CONTROL ANTI PERSPIRANT 50ML,,NOS,,,0,10,180,0,0,0,5,,
,VICHY 72 HR STRESS RESIST ANTI PERSPIRANT 50ML,,NOS,,,0,10,180,0,0,0,5,,
,VICHY 72 HR HOMME EXTREME CONTROL ROLL ON 50ML,,NOS,,,0,10,180,0,0,0,0,,
,VICHY 48HR ANTI PERSPIRANT DEODORANT SPRAY 125ML,,NOS,,,0,10,180,0,0,0,0,,
,VICHY 48 HR INTENSE ANTI PERSPIRANT ROLL ON 50ML,,NOS,COSMETICS,,5,10,180,0,0,0,5,,
,VICHY 48 HR INTENSE ANTI PERSPIRANT 50ML,,,,,0,0,0,0,0,0,5,,
,VICHY 48 HR FRAGRANCE FREE ANTI PERSPIRANT 50ML,,NOS,,,0,10,180,0,0,0,5,,
,VICHY 48 HR DEODORANT MINERAL ROLL ON 50ML,,NOS,,,0,10,180,0,0,0,0,,
,VICHY 48 HR BEAUTY DEO ANTI PERSPIRANT ROLL ON 50ML,,NOS,COSMETICS,,5,10,180,0,0,0,5,,
,VICHY 48 HR BEAUTY DEO ANTI PERSPIRANT 50ML,,,,,0,0,0,0,0,0,5,,
,VICHY 1+1OFFER SPF50 DRYTOUCH VELVETY CREAM 50ML,,NOS,,,0,10,180,0,0,0,0,,
,VICHY 1+1OFFER SPF50 DRYTOUCH FLUID 50ML,,NOS,,,0,10,180,0,0,0,0,,
,VIBROCIL NASAL GEL 12GM,,NOS,,,0,10,180,0,0,0,0,,
,VIBROCIL NASAL DROPS 15ML,,NOS,,,0,10,180,0,0,0,0,,
,VIBRAMYCIN 100MG TAB 10S,,NOS,,,0,10,180,0,0,0,0,,
,VIAXI TIGHTENING GEL FOR WOMEN 50ML,,NOS,,,0,10,180,0,0,0,0,,
,VIAXI SENSITIVE GEL FOR WOMEN 50ML,,NOS,,,0,10,180,0,0,0,0,,
,VIAXI LONG TIME SPRAY FOR MEN 20ML,,NOS,,,0,10,180,0,0,0,0,,
,VIAGRA 50MG TAB 4S,,PACK,TABLETS,,4,10,180,0,0,0,0,STRIPS,2
,VIAGRA 100MG TAB 4S,,NOS,,,7,10,180,0,0,0,0,,
,VEROVAL COMPACT BP MONITOR,,NOS,,,0,10,180,0,0,0,0,,
,VERNOLIFE UNDERPADS 10S,,NOS,,,0,10,180,0,0,0,0,,
,VERMOX 500MG TAB 1S,,NOS,,,0,10,180,0,0,0,0,,
,VERMOX 20MG/1ML SUSP 30ML,,NOS,,,0,10,180,0,0,0,0,,
,VERMOX 100MG TAB 6S,,PACK,,,0,10,180,0,0,0,0,,
,VERMIZOLE TAB 50S,,PACK,,,0,10,180,0,0,0,0,STRIPS,8
,VERMIZOLE ALBENDAZOLE 200MG/5ML SUSP 30ML,,NOS,,,0,10,180,0,0,0,0,,
,VERINE SR CAP 30S,,,,,0,0,0,0,0,0,0,,
,VERINE 135MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,VENTOLIN 2MG/5ML SYRUP 145ML,,NOS,,,0,10,180,0,0,0,0,,
,VENTOLIN 100MCG EVOHALER 200MD,,NOS,SPRAY,,4,10,180,0,0,0,0,,
,VENTOLIN 0.5% RSPIRATOR SOL 20ML,,NOS,,,0,10,180,0,0,0,0,,
,VENTOL SYRUP 120ML,,NOS,,,0,10,180,0,0,0,0,,
,VENTOL 4MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,VENTOL 2MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,VELOX 500MG TAB 5S,,NOS,,,0,10,180,0,0,0,0,,
,VELORIN 100MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,VELOCE 8MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,VELOCE 8MG TAB 10S,,NOS,,,0,10,180,0,0,0,0,,
,VEET WAX STRIPS 20S,,NOS,,,0,10,180,0,0,0,0,,
,VEET WAX STRIPS 12S,,NOS,,,0,10,180,0,0,0,0,,
,VEET SENSITIVE TOUCH BEAUTY TRIMMER,,NOS,,,0,10,180,0,0,0,0,,
,VEET HAIR REMOVAL CREAM SILK & FRESH 90GM,,NOS,,,0,10,180,0,0,0,0,,
,VEET HAIR REMOVAL CREAM SENSITIVE SKIN 100GM,,NOS,,,0,10,180,0,0,0,0,,
,VEET HAIR REMOVAL CREAM NORMAL SKIN 100GM,,NOS,,,0,10,180,0,0,0,0,,
,VEET HAIR REMOVAL CREAM DRY SKIN 100GM,,NOS,,,0,10,180,0,0,0,0,,
,VAVO SHAMPOO 100ML,,NOS,,,12,10,180,0,0,0,0,,
,VASTA 20 TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,VASTA 10 TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,VASELINE ORIGINAL 250ML,,NOS,,,0,10,180,0,0,0,0,,
,VASELINE ORIGINAL 100ML,,NOS,COSMETICS,,3,10,180,0,0,0,5,,
,VASELINE NEW ORIGINAL 50ML,,NOS,,,0,10,180,0,0,0,0,,
,VASELINE LIP CARE+COLOUR STICK MELLOW ROSE 3GM,,NOS,,,0,10,180,0,0,0,0,,
,VASELINE LIP CARE+COLOUR STICK KISSING RED 3GM,,NOS,,,0,10,180,0,0,0,0,,
,VASELINE LIP CARE+COLOUR STICK BLOOMING PINK 3GM,,NOS,,,0,10,180,0,0,0,0,,
,VASELINE LIP CARE TUB ROSY LIPS 7GM,,NOS,,,0,10,180,0,0,0,0,,
,VASELINE LIP CARE TUB ORIGINAL 7GM,,NOS,,,0,10,180,0,0,0,0,,
,VASELINE LIP CARE TUB CREME BRULEE 7GM,,NOS,,,0,10,180,0,0,0,0,,
,VASELINE LIP CARE TUB COCOA BUTTER 7GM,,NOS,,,0,10,180,0,0,0,0,,
,VASELINE LIP CARE STICK ROSY LIPS 4.8GM,,NOS,,,0,10,180,0,0,0,0,,
,VASELINE LIP CARE STICK MINT 4.8GM,,NOS,,,0,10,180,0,0,0,0,,
,VASELINE LIP CARE STICK COCOA BUTTER 4.8GM,,NOS,,,0,10,180,0,0,0,0,,
,VASELINE LIP CARE STICK ALOE VERA 4.8GM,,NOS,,,0,10,180,0,0,0,0,,
,VASELINE ALOE FRESH 100ML,,NOS,,,0,10,180,0,0,0,0,,
,VASELINE ADVANCED HEALING LIP BALM 10GM,,NOS,,,0,10,180,0,0,0,0,,
,VASCO DIPINE 5MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,VAPOUR EXPERT PORTABLE NEBULIZER PY-001,,NOS,,,0,10,180,0,0,0,0,,
,VAPORIZER ALL IN ONE CHETAK STAR,,NOS,,,0,10,180,0,0,0,0,,
,VALTREX 500MG TAB 42S,,PACK,,,0,10,180,0,0,0,0,STRIPS,7
,VALERA SPF90 SUN BLOCK 100GM,,NOS,,,0,10,180,0,0,0,0,,
,VALERA SPF60 SUN BLOCK 100GM,,NOS,,,0,10,180,0,0,0,0,,
,VAGICLIND 2% VAGINAL CREAM 20GM,,NOS,MEDICAL OINTMENTS & CREAM,,3,10,180,0,0,0,0,,
,UVAMIN RETARD 100MG CAPS 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,URISPAS 200MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,URISOL 4GM SACHETS 14S,,PACK,EFFERVECENTS,,30,10,180,0,0,0,0,STRIPS,7
,URINE COLLECTION BAG,,NOS,SURGICALS,,56,10,180,0,0,0,0,,
,URINE CAN PLASTIC 700ML,,NOS,,,0,10,180,0,0,0,0,,
,URIMAX-0.4MG CAPS 100S,,PACK,,,0,10,180,0,0,0,0,STRIPS,10
,URILAX 5MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,URILAX 10MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,URIAGE HYSEAC CLEANSING GEL 500ML,,NOS,COSMETICS,,2,10,180,0,0,0,5,,
,URI CONDOM,,NOS,,,0,10,180,0,0,0,0,,
,URDOX 300MG TAB,,NOS,,,0,10,180,0,0,0,0,,
,URALYT-U GRANULES 280GM,,NOS,,,0,10,180,0,0,0,0,,
,URAL EFFERVESCENT GRANULES 4GM 28S,,PACK,,,2.821428571,10,180,0,0,0,0,STRIPS,28
,UNIVIT E 400MG CAPS 40S,,NOS,TABLETS,,4,10,180,0,0,0,0,,
,UNITONE 4 REVEAL SERUM ISIS PHARMA 15ML,,NOS,,,0,10,180,0,0,0,0,,
,UNIGLIT 15MG TAB 30S,,NOS,,,0,10,180,0,0,0,0,,
,UNIENZYME TAB 100S,,PACK,,,0,10,180,0,0,0,0,STRIPS,10
,UNIDOX 100MG CAPS 10S,,NOS,CAPSULES,,4,10,180,0,0,0,0,,
,UNICAST 5MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,UNICAST 4MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,UNICAST 10MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,UNICAM GEL 50GM,,NOS,,,0,10,180,0,0,0,0,,
,UNDERARM CRUTCHES MARVEL SMALL,,NOS,SURGICALS,,0,10,180,0,0,0,0,,
,UNDERARM CRUTCHES MARVEL MEDIUM,,NOS,SURGICALS,,2,10,180,0,0,0,0,,
,UNDERARM CRUTCHES MARVEL LARGE,,NOS,SURGICALS,,16,10,180,0,0,0,0,,
,ULTRAZOLE 30MG CAPS 14S,,NOS,,,0,10,180,0,0,0,0,,
,ULTRA VIT C 500MG TAB 60S,,PACK,,,0,10,180,0,0,0,0,STRIPS,4
,ULTRA SOUND AMPLIFIER,,NOS,,,0,10,180,0,0,0,0,,
,ULTRA L-CARNITINE TAB 60S,,PACK,,,2,10,180,0,0,0,0,STRIPS,4
,ULTRA CO-Q10 TAB 60S,,PACK,,,14,10,180,0,0,0,0,STRIPS,4
,ULTRA CARE FINE-TOOTH COMB 1405,,NOS,,,0,10,180,0,0,0,0,,
,ULTRA CARE FINE-TOOTH COMB 1403,,NOS,,,0,10,180,0,0,0,0,,
,ULTAMINS WOMEN MULTIVITAMIN CAPS 60S,,NOS,,,0,10,180,0,0,0,0,,
,UDDEROID OINTMENT 200 GM,,NOS,,,0,10,180,0,0,0,0,,
,TYROSUR POWDER 20GM,,NOS,,,0,10,180,0,0,0,0,,
,TYRA 20MG TAB 4S,,PACK,TABLETS,,100,10,180,0,0,0,0,STRIPS,4
,TYOTOCIN EAR DROPS 15ML,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR WRIST SPLINT AMBIDEXTROUS,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR WRIST SPLINT,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR WRIST BRACE WITH THUMB (NEOPRENE) J-03,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR WRIST BRACE WITH THUMB,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR WRIST BRACE WITH DOUBLE LOCK,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR WRIST AND FOREARM SPLINT,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR WALKER FRAME,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR TUMMY TRIMMER,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR THUMB SPICA SPLINT,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR THIGH SUPPORT D-14,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR TENNIS ELBOW SUPPORT,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR TAYLOR'S BRACE,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR ROM KNEE BRACE,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR PREGNANCY BACK SUPPORT,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR POSTURE CORRECTOR XL,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR POD CRUTCH 22MM,,NOS,SURGICALS,,30,10,180,0,0,0,0,,
,TYNOR POD 22MM,,,,,0,10,180,0.625,1,0,0,,
,TYNOR POD 19MM,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR NEOPRENE HINGED KNEE SUPPORT,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR MALLET FINGER SPLINT F-05,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR LUMBO SACRAL BELT,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR LS BELT LUMBOPORE A-04,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR KNEE IMMOBILIZER,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR KNEE CAP WITH RIGID HINGE,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR KNEE CAP WITH PATELLAR RING,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR KNEE CAP PAIR D-04,,PACK,,,0,10,180,0,0,0,0,,
,TYNOR KNEE CAP OPEN PATELLA,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR KNEE CAP COMFEEL PAIR,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,TYNOR INSOLE FULL SILICONE 2S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,TYNOR HERNIA AID,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR HEEL CUSHION SILICONE PAIR,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR HEEL CUP SILICONE K-09,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR HEATING PAD ORTHO,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR HAND RESTING SPLINT,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR FUNCTIONAL KNEE SUPPORT,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR FROG SPLINT,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR FOREARM SPLINT,,NOS,SURGICALS,,3,10,180,0,0,0,0,,
,TYNOR FINGER EXT. SPLINT UNIVERSAL,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR FINGER COT EXTENDED SPLINT,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR FINGER COT,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR EXERCISING BALL ORTHO,,NOS,SURGICALS,,2,10,180,0,0,0,0,,
,TYNOR EXERCISING BALL NEURO,,NOS,SURGICALS,,0,10,180,0,0,0,0,,
,TYNOR ELBOW SUPPORT,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR ELASTIC SHOULDER IMMOBILIZER LARGE,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR ELASTIC KNEE SUPPORT,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR COMPRESSION STOCKINGS MID THIGH CLASSIC,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR COMPRESSION STOCKINGS BELOW KNEE I-16,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR CERVICAL ORTHOSIS PHILADELPHIA,,,,,0,0,0,0,0,0,0,,
,TYNOR CERVICAL COLLAR HARD,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR CAST SHOE XL,,NOS,SURGICALS,,2,10,180,0,0,0,0,,
,TYNOR CAST SHOE LARGE,,NOS,SURGICALS,,2,0,0,0,0,0,0,,
,TYNOR CAST COVER LEG,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR CAST COVER ARM,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR ARM SLING TROPICAL JUNIOR,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR ARM SLING BAGGY JUNIOR,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR ARM SLING BAGGY,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR ANKLET COMFEEL,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,TYNOR ANKLET,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,TYNOR ANKLE BRACE,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR ANKLE BINDER,,NOS,,,0,10,180,0,0,0,0,,
,TYNOR ABDOMINAL SUPPORT,,NOS,,,0,10,180,0,0,0,0,,
,TYMER 0.3% EYE SOL 5ML,,NOS,,,0,10,180,0,0,0,0,,
,TYLOCIN 200 INJ 100ML,,NOS,,,0,10,180,0,0,0,0,,
,TYLENOL ULTRA RELIEF 20S,,NOS,,,0,10,180,0,0,0,0,,
,TYLENOL FORTE 500MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,TYLENOL 350 SUPPOSITORIES 10S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,TYLENOL 200 SUPPOSITORIES 10S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,TYLENOL 100 SUPPOSITORIES 10S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,TWYNSTA 80MG/10MG TAB 28S,,PACK,,,0,10,180,0,0,0,0,STRIPS,4
,TURTLES ORAL SYRINGE,,NOS,DENTAL,,10,10,180,0,0,0,0,,
,TURMERIC SOAP MAGIC DREAM,,,,,0,0,0,0,0,0,5,,
,TUMS EXTRA STRENGTH CHEWABLE TAB 48S,,NOS,,,34,10,180,0,0,0,0,,
,TTO ORAL SPRAY 50ML,,NOS,,,0,10,180,0,0,0,0,,
,TRYPTIZOL 25MG TAB 30S,,PACK,,,28,10,180,0,0,0,0,STRIPS,3
,TRUSCARE MEDICAL HCG PREGNANCY TEST PEN TYPE,,NOS,SURGICALS,,24,10,180,0,0,0,0,,
,TRUSCARE MEDICAL HCG PREGNANCY TEST CASSETTE TYPE,,NOS,SURGICALS,,0,10,180,0,0,0,0,,
,TRUSCARE DIGITAL THERMOMETER,,NOS,SURGICALS,,10,10,180,1,1.5,0,5,,
,TRQ VITAMIN C ADULT GUMMIES 60S,,NOS,,,0,10,180,0,0,0,0,,
,TRQ MULTI VITAMIN ADULT GUMMIES 60S,,NOS,,,0,10,180,0,0,0,0,,
,TROPICANA SLIM ZERO CALORIE SWEETENER 50S,,NOS,,,0,10,180,0,0,0,0,,
,TROPICANA SLIM STEVIA SACHETS 100S,,NOS,,,0,10,180,0,0,0,0,,
,TROPICANA SLIM LOW CALORIE SWEETENER 50S,,NOS,,,0,10,180,0,0,0,0,,
,TROPEX EAR DROPS 10ML,,NOS,,,0,10,180,0,0,0,0,,
,TRIPOFED SYRUP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,TRIPOFED EXPECTORANT 100ML,,NOS,,,0,10,180,0,0,0,0,,
,TRIOPAN SYRUP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,TRINITY LADIES RAZORS 3S,,NOS,,,0,10,180,0,0,0,0,,
,TRIMOL SUSP 50ML,,NOS,,,0,10,180,0,0,0,0,,
,TRIMOL SUSP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,TRIMOL D S TAB 10S,,PACK,,,0,10,180,0,0,0,0,,
,TRILAGAVIT TAB 30S,,PACK,TABLETS,,3,10,180,0,0,0,0,STRIPS,2
,TRICHUP HERBAL WHITENING SOAP 135GM,,NOS,,,0,10,180,0,0,0,0,,
,TRIAXONE 1GM INJ IV 1S,,NOS,,,4,10,180,0,0,0,0,,
,TRIAXONE 1GM INJ IM 1S,,NOS,,,0,10,180,0,0,0,0,,
,TRAVOCORT CREAM 20GM,,NOS,,,0,10,180,0,0,0,0,,
,TRAVISIL SUGAR FREE LOZENGES ORANGE 12S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,TRAVISIL SUGAR FREE LOZENGES MINT 12S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,TRAVISIL SUGAR FREE LOZENGES LEMON 12S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,TRAVISIL SUGAR FREE LOZENGES BLACK CURRENT 12S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,TRAVISIL SUGAR FREE COUGH SYRUP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,TRAVISIL HERBAL LOZENGES 16S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,TRAVISIL HERBAL COUGH SYRUP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,TRAVEL FIRST AID KIT FIRST PLUS,,NOS,,,0,10,180,0,0,0,0,,
,TRAVATAN EYE DROPS 2.5ML,,NOS,,,3,10,180,0,0,0,0,,
,TRANDATE 100MG TAB 100S,,NOS,,,0,10,180,0,0,0,0,,
,TRAJENTA 5MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,TOVAST 10MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,TOUJEO INSULIN PFPEN 300U/ML 3S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,TOUCH ME SULPHUR SOAP 135GM,,NOS,,,0,10,180,0,0,0,0,,
,TOUCH ME NOSE PORE CLEANSING STRIPS 6S,,NOS,,,0,10,180,0,0,0,0,,
,TOUCH ME MILK & HONEY SOAP 135GM,,NOS,,,0,10,180,0,0,0,0,,
,TOUCH ME GOLDEN VIRGINITY SOAP 90GM,,NOS,,,0,10,180,0,0,0,0,,
,TOUCH ME FACE WASH 100ML,,NOS,,,0,10,180,0,0,0,0,,
,TOUCH ME CORN PLASTER 6S,,NOS,,,0,10,180,0,0,0,0,,
,TOUCH FACTOR EYE LENS SOLUTION 120ML,,NOS,,,0,10,180,0,0,0,0,,
,TOT CARE MEDICINE FEEDER,,NOS,,,0,10,180,0,0,0,0,,
,TORVAST 40MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,TORVAST 20MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,TORVAST 10MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,TORIX 120MG TAB 7S,,NOS,TABLETS,,8,10,180,0.509,1.24,0,0,,
,TOPRAZOLE 40MG TAB 30S,,NOS,TABLETS,,0,10,180,0,0,0,0,,
,TOPRAZOLE 40MG TAB 15S,,NOS,TABLETS,,2,10,180,0,0,0,0,,
,TOPIDIC 2% CREAM 15GM,,NOS,,,0,10,180,0,0,0,0,,
,TOPCET CREAM 30GM,,NOS,,,0,10,180,0,0,0,0,,
,TONGUE DEPRESSOR 100S,,NOS,,,0,10,180,0,0,0,0,,
,TONGUE CLEANER MEDISURE,,NOS,,,0,10,180,0,0,0,5,,
,TOBREX EYE OINTMENT 3.5GM,,NOS,,,0,10,180,0,0,0,0,,
,TOBREX EYE DROPS 3.5ML,,NOS,,,0,10,180,0,0,0,0,,
,TOBRADEX OPHTHALMIC SUSPENSION 5ML,,NOS,,,0,10,180,0,0,0,0,,
,TOBRADEX OPHTHALMIC OINTMENT 3.5GM,,NOS,,,6,10,180,0,0,0,0,,
,TISHA LICE COMB,,NOS,,,0,10,180,0,0,0,0,,
,TIP TOP LARGE NAIL CLIPPERS,,NOS,,,0,10,180,0,0,0,0,,
,TIP TOP BABY NAIL CLIPPERS,,NOS,SURGICALS,,14,10,180,0.25,0.67,0,5,,
,TINEKE EYEBROW RAZOR,,NOS,,,0,10,180,0,0,0,0,,
,TINCTURE IODINE B.P. BELLS 25ML,,NOS,,,0,10,180,0,0,0,0,,
,TIN TIN LIDO ORANGE LOZENGES 24S,,PACK,LOZENGES,,3,10,180,0,0,0,0,STRIPS,2
,TIMOLOL 0.5% STERILE EYE DROPS 5ML,,NOS,,,0,10,180,0,0,0,0,,
,TIGER BALM WHITE OINTMENT 19.4GM,,NOS,,,0,10,180,0,0,0,0,,
,TIGER BALM WHITE OINTMENT 10GM,,NOS,,,0,10,180,0,0,0,0,,
,TIGER BALM RED OINTMENT 19.4GM,,NOS,,,0,10,180,0,0,0,0,,
,TIGER BALM RED OINTMENT 10GM,,NOS,,,0,10,180,0,0,0,0,,
,TIGER BALM PLASTERS WARM 7CM X 10CM 2S,,NOS,SURGICALS,,0,10,180,0,0,0,0,,
,TIGER BALM PLASTERS WARM 10CM X 14CM 2S,,NOS,SURGICALS,,9,10,180,0,0,0,0,,
,TIGER BALM PLASTERS COOL 7CM X 10CM 2S,,NOS,SURGICALS,,0,10,180,0,0,0,0,,
,TIGER BALM PLASTERS COOL 10CM X 14CM 2S,,NOS,SURGICALS,,17,10,180,0,0,0,0,,
,TIGER BALM LINIMENT 28ML,,NOS,,,0,10,180,0,0,0,0,,
,TIDILOR SYRUP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,TIDILOR 10MG TAB 30S,,,,,0,0,0,0,0,0,0,STRIPS,3
